OutputName,OutputType,OutputTier,basic_resource_list,basic_resource_quantity_list,max_daily_production,resource_list_length
Energy Scatterfire L T5,SHIP_WEAPONS,5,"['Carbon', 'Hydrogen', 'Lumanite', 'Copper Ore', 'Diamond', 'Quantum Computational Substrate', 'Living Metal Symbionts', 'Biolumite', 'Jasphorus Crystals', 'Quantum Particle', 'Abyssal Energy Crystals', 'Silicon Crystal', 'Argon', 'Boron Ore', 'Glowstone Crystals', 'Black Opal', 'Rhodium Ore', 'Palladium', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Viscovite Crystals', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Tantalum Ore', 'Iron Ore', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Titanium Ore', 'Tungsten Ore', 'Abyssal Chromite', 'Nitrogen', 'Tenon Gas']","[34617500.0, 17995000.0, 7625000.0, 25010000.0, 15555000.0, 5337500.0, 25925000.0, 6862500.0, 6862500.0, 19062500.0, 16012500.0, 1525000.0, 3050000.0, 13725120.0, 7625000.0, 13725000.0, 97600000.0, 14868840.0, 48800000.0, 48800000.0, 48800000.0, 10675000.0, 7625000.0, 6100000.0, 24400000.0, 6100000.0, 7625000.0, 4289130.0, 4289130.0, 4289130.0, 17156520.0, 17156520.0, 17156520.0, 17156520.0, 1906280.0, 2859420.0, 8578260.0]",0.0283728891644552,37.0
Repair Rig M T3,SHIP_COMPONENTS,3,"['Copper Ore', 'Carbon', 'Hydrogen', 'Living Metal Symbionts', 'Quantum Particle', 'Nitrogen', 'Silica', 'Tantalum Ore', 'Gold Ore', 'Silver Ore', 'Platinum Ore', 'Black Opal', 'Rhodium Ore', 'Palladium', 'Iridium Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Quartz Crystals', 'Bathysphere Pearls', 'Raw Chisenic']","[61480960.0, 29767680.0, 29767680.0, 306432000.0, 14592000.0, 583680.0, 583680.0, 2607104.0, 21790720.0, 3891200.0, 21790720.0, 1751040.0, 12451840.0, 1167360.0, 6225920.0, 1361920.0, 1361920.0, 661504.0, 1653760.0, 1653760.0]",0.0281524879388904,20.0
Passenger L T2,SHIP_MODULES,2,"['Iron Ore', 'Carbon', 'Hydrogen', 'Amber Resin', 'Nitrogen', 'Silica', 'Oxygen', 'Platinum Ore', 'Titanium Ore', 'Lumanite', 'Silicon Crystal', 'Argon', 'Boron Ore', 'Copper Ore', 'Quartz Crystals', 'Tenon Gas', 'Abyssal Chromite', 'Manganese Ore', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Lithium Ore']","[15977930.0, 47433760.0, 13260000.0, 25033140.0, 23595010.0, 28567510.0, 19500000.0, 78000000.0, 98719080.0, 4875000.0, 6630000.0, 13260000.0, 31395040.0, 13260000.0, 9945000.0, 18573780.0, 8226630.0, 37781560.0, 19500160.0, 21937680.0, 10968840.0, 3656280.0]",0.0280780067955686,22.0
Energy Cannon CLASS8 T1,SHIP_WEAPONS,1,"['Carbon', 'Hydrogen', 'Lumanite', 'Copper Ore', 'Diamond', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Zinc Ore', 'Tin Ore', 'Thermoplastic Resin', 'Tenon Gas', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Nitrogen', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Silica', 'Quartz Crystals', 'Neodymium', 'Silicon Crystal', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[16440550.0, 5617500.0, 4456550.0, 7864500.0, 3819900.0, 23415548.0, 11572022.0, 39547128.0, 71791416.0, 7340152.0, 4119476.0, 1123488.0, 16571544.0, 5477040.0, 5477040.0, 21908160.0, 37786960.0, 13481970.0, 33030810.0, 14680360.0, 4400360.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 22245300.0, 2977275.0, 1123500.0, 749000.0, 711550.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0]",0.0280090017240242,50.0
Superchill Rapidfire CLASS8 T1,SHIP_WEAPONS,1,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[20691110.0, 45220830.0, 46774960.0, 28087500.0, 13482000.0, 16852500.0, 22292090.0, 12695540.0, 44041200.0, 92014560.0, 20560050.0, 10860500.0, 16290750.0, 5477040.0, 5477040.0, 21908160.0, 13481970.0, 33030810.0, 14680360.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 22245300.0, 2977275.0, 1460550.0, 1123500.0, 749000.0, 711550.0, 711550.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,52.0
Energy Beam CLASS8 T1,SHIP_WEAPONS,1,"['Carbon', 'Hydrogen', 'Lumanite', 'Copper Ore', 'Diamond', 'Quartz Crystals', 'Silica', 'Iron Ore', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Titanium Ore', 'Palladium', 'Tungsten Ore', 'Abyssal Chromite', 'Boron Ore', 'Nitrogen', 'Tenon Gas', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Manganese Ore', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Neodymium', 'Silicon Crystal', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[19249270.0, 7021860.0, 5860910.0, 9268860.0, 6628620.0, 2115910.0, 2153360.0, 22292060.0, 5477040.0, 5477040.0, 21908160.0, 37786960.0, 58309560.0, 13481970.0, 33030810.0, 9886790.0, 14680360.0, 4400360.0, 13201080.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 32806200.0, 22245300.0, 2977275.0, 1123500.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,49.0
Superchill Cannon CLASS8 T1,SHIP_WEAPONS,1,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[20691110.0, 45220830.0, 46774960.0, 28087500.0, 13482000.0, 16852500.0, 22292090.0, 12695540.0, 44041200.0, 92014560.0, 20560050.0, 10860500.0, 16290750.0, 5477040.0, 5477040.0, 21908160.0, 13481970.0, 33030810.0, 14680360.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 22245300.0, 2977275.0, 1460550.0, 1123500.0, 749000.0, 711550.0, 711550.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,52.0
Superchill Scatterfire CLASS8 T1,SHIP_WEAPONS,1,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[20691110.0, 45220830.0, 46774960.0, 28087500.0, 13482000.0, 16852500.0, 22292090.0, 12695540.0, 44041200.0, 92014560.0, 20560050.0, 10860500.0, 16290750.0, 5477040.0, 5477040.0, 21908160.0, 13481970.0, 33030810.0, 14680360.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 22245300.0, 2977275.0, 1460550.0, 1123500.0, 749000.0, 711550.0, 711550.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,52.0
Energy Rapidfire CLASS8 T1,SHIP_WEAPONS,1,"['Carbon', 'Hydrogen', 'Lumanite', 'Copper Ore', 'Diamond', 'Tantalum Ore', 'Silicon Crystal', 'Iron Ore', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Titanium Ore', 'Palladium', 'Tungsten Ore', 'Abyssal Chromite', 'Boron Ore', 'Nitrogen', 'Tenon Gas', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Manganese Ore', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Silica', 'Quartz Crystals', 'Neodymium', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[17704474.0, 8777310.0, 4456550.0, 19193004.0, 7611672.0, 6272808.0, 1975474.0, 19483340.0, 5477040.0, 5477040.0, 21908160.0, 37786960.0, 58309560.0, 13481970.0, 33030810.0, 9886790.0, 14680360.0, 4400360.0, 13201080.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 32806200.0, 22245300.0, 2977275.0, 1123500.0, 749000.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,50.0
Superchill Burst CLASS8 T1,SHIP_WEAPONS,1,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[20691110.0, 45220830.0, 46774960.0, 28087500.0, 13482000.0, 16852500.0, 22292090.0, 12695540.0, 44041200.0, 92014560.0, 20560050.0, 10860500.0, 16290750.0, 5477040.0, 5477040.0, 21908160.0, 13481970.0, 33030810.0, 14680360.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 22245300.0, 2977275.0, 1460550.0, 1123500.0, 749000.0, 711550.0, 711550.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,52.0
Superchill Beam CLASS8 T1,SHIP_WEAPONS,1,"['Nitrogen', 'Tenon Gas', 'Aluminum Ore', 'Copper Ore', 'Thermal Bloom Sediment', 'Cryo Formation Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Silicon Crystal', 'Thermal Regulator Stone', 'Radiant Dust', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Palladium', 'Tungsten Ore', 'Boron Ore', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Vanadium Ore', 'Lithium Ore', 'Carbon', 'Amber Resin', 'Silica', 'Hydrogen', 'Quartz Crystals', 'Neodymium', 'Lumanite', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals', 'Zinc Ore', 'Tin Ore']","[20691110.0, 45220830.0, 46774960.0, 28087500.0, 13482000.0, 16852500.0, 22292090.0, 12695540.0, 44041200.0, 92014560.0, 20560050.0, 10860500.0, 16290750.0, 5477040.0, 5477040.0, 21908160.0, 13481970.0, 33030810.0, 14680360.0, 11047750.0, 8239000.0, 8239000.0, 18818625.0, 98868000.0, 55725600.0, 32956000.0, 32956000.0, 7209125.0, 7209125.0, 22245300.0, 2977275.0, 1460550.0, 1123500.0, 749000.0, 711550.0, 711550.0, 711550.0, 711550.0, 7864500.0, 9549750.0, 14043750.0, 14043750.0, 2808750.0, 5055750.0, 5055750.0, 5055750.0, 9250150.0, 45539200.0, 5692400.0, 4980850.0, 2846200.0, 1872500.0]",0.0280090017240242,52.0
Energy Rapidfire CMD T2,SHIP_WEAPONS,2,"['Carbon', 'Hydrogen', 'Lumanite', 'Copper Ore', 'Diamond', 'Tantalum Ore', 'Silicon Crystal', 'Iron Ore', 'Osmium Ore', 'Rhenium Ore', 'Silver Ore', 'Aluminum Ore', 'Titanium Ore', 'Palladium', 'Tungsten Ore', 'Abyssal Chromite', 'Boron Ore', 'Nitrogen', 'Tenon Gas', 'Viscovite Crystals', 'Cinnabar Crystals', 'Neural Coral Compounds', 'Black Opal', 'Rhodium Ore', 'Iridium Ore', 'Platinum Ore', 'Gold Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Manganese Ore', 'Vanadium Ore', 'Lithium Ore', 'Amber Resin', 'Silica', 'Quartz Crystals', 'Neodymium', 'Quantum Computational Substrate', 'Lunar Echo Crystals', 'Living Metal Symbionts', 'Quantum Particle', 'Glowstone Crystals', 'Jasphorus Crystals', 'Beryllium Crystals', 'Biolumite', 'Emerald Crystals', 'Cobalt Ore', 'Neon', 'Topaz Crystals']","[28755478.0, 14256060.0, 7238294.0, 28010252.0, 12362844.0, 10188288.0, 3208558.0, 25075496.0, 6158610.0, 6158610.0, 24634440.0, 44098760.0, 64779600.0, 13685820.0, 35583120.0, 13260058.0, 15814720.0, 5322260.0, 15966780.0, 9580095.0, 7299120.0, 7299120.0, 15966825.0, 87589440.0, 47687584.0, 29196480.0, 29196480.0, 6386730.0, 6386730.0, 46957672.0, 21897360.0, 3649560.0, 1824780.0, 1216520.0, 1155694.0, 1155694.0, 6386730.0, 7755315.0, 11404875.0, 11404875.0, 2280975.0, 4105755.0, 4105755.0, 4105755.0, 7512011.0, 36982208.0, 4622776.0, 4044929.0]",0.0276100936926058,48.0
Repair Rig CAP T1,SHIP_COMPONENTS,1,"['Copper Ore', 'Carbon', 'Hydrogen', 'Living Metal Symbionts', 'Quantum Particle', 'Nitrogen', 'Silica', 'Tantalum Ore', 'Gold Ore', 'Silver Ore', 'Platinum Ore', 'Black Opal', 'Rhodium Ore', 'Palladium', 'Iridium Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Quartz Crystals', 'Bathysphere Pearls', 'Raw Chisenic', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Boron Ore', 'Lithium Ore', 'Tenon Gas', 'Amber Resin', 'Ochre Ore', 'Zirconium Ore', 'Fluorine Gas', 'Silicon Crystal', 'Germanium', 'Neural Coral Compounds']","[62711040.0, 29302480.0, 28555920.0, 293958000.0, 13998000.0, 1306480.0, 2015712.0, 6233776.0, 79433984.0, 13139456.0, 79433984.0, 7558920.0, 65100032.0, 5039280.0, 26876160.0, 5879160.0, 5879160.0, 1343808.0, 1586440.0, 129248200.0, 8772080.0, 5039280.0, 23143360.0, 24636480.0, 11944960.0, 13438080.0, 6719040.0, 2986240.0, 2239680.0, 2239680.0, 1119840.0, 11347712.0, 11347712.0, 1063848.0, 42553920.0, 42553920.0, 127661760.0]",0.0276002755634639,37.0
Tractor Beam CMD T1,SHIP_COMPONENTS,1,"['Lumanite', 'Carbon', 'Hydrogen', 'Copper Ore', 'Quantum Particle', 'Iron Ore', 'Nitrogen', 'Silica', 'Abyssal Chromite', 'Manganese Ore', 'Titanium Ore', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Boron Ore', 'Lithium Ore', 'Tenon Gas', 'Amber Resin', 'Silicon Crystal', 'Zinc Ore', 'Tin Ore', 'Gold Ore', 'Silver Ore', 'Platinum Ore', 'Rhodium Ore', 'Ochre Ore', 'Zirconium Ore', 'Quartz Crystals', 'Fluorine Gas', 'Germanium', 'Neural Coral Compounds', 'Raw Chisenic']","[5042100.0, 17311244.0, 4033680.0, 16470944.0, 8403500.0, 21134998.0, 7596798.0, 8605230.0, 12227238.0, 50253528.0, 82187208.0, 39664992.0, 51430032.0, 25715016.0, 11428896.0, 4790052.0, 8571672.0, 4285836.0, 61514352.0, 5042160.0, 2016864.0, 16134912.0, 4033728.0, 16134912.0, 16134912.0, 16134912.0, 16134912.0, 1008432.0, 1512648.0, 60505920.0, 181517760.0, 181517760.0]",0.0275483850383695,32.0
Rescue Rig CMD T1,SHIP_COMPONENTS,1,"['Carbon', 'Amber Resin', 'Nitrogen', 'Silica', 'Hydrogen', 'Oxygen', 'Platinum Ore', 'Titanium Ore', 'Lumanite', 'Silicon Crystal', 'Argon', 'Boron Ore', 'Copper Ore', 'Quartz Crystals', 'Tantalum Ore', 'Gold Ore', 'Silver Ore', 'Black Opal', 'Rhodium Ore', 'Palladium', 'Iridium Ore', 'Dysprosium', 'Abyssal Energy Crystals', 'Iron Ore', 'Abyssal Chromite', 'Manganese Ore', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Lithium Ore', 'Tenon Gas', 'Zinc Ore', 'Tin Ore', 'Ochre Ore', 'Zirconium Ore', 'Fluorine Gas', 'Germanium', 'Neural Coral Compounds', 'Raw Chisenic']","[16101140.0, 6571588.0, 4571538.0, 7294284.0, 4235364.0, 3361400.0, 53782592.0, 92271408.0, 5882450.0, 62657228.0, 2285752.0, 16000400.0, 16739856.0, 2722746.0, 3361400.0, 40336992.0, 7395128.0, 3025260.0, 37647872.0, 2016840.0, 10756480.0, 2352980.0, 2352980.0, 16429038.0, 12227238.0, 50253528.0, 39664992.0, 51430032.0, 25715016.0, 4790052.0, 8571672.0, 5042160.0, 2016864.0, 16134912.0, 16134912.0, 1512648.0, 60505920.0, 181517760.0, 181517760.0]",0.0275483850383695,39.0
Shockwave Burst M T5,SHIP_WEAPONS,5,"['Diamond', 'Hydrogen', 'Copper Ore', 'Iron Ore', 'Cinnabar Crystals', 'Vanadium Ore', 'Tungsten Ore', 'Carbon', 'Abyssal Chromite', 'Manganese Ore', 'Quartz Crystals', 'Neodymium', 'Silicon Crystal', 'Lumanite', 'Titanium Ore']","[14673438.0, 10163059.0, 11611562.0, 25264364.0, 17876646.0, 53629938.0, 53629938.0, 2826340.0, 7693920.0, 30775680.0, 2826340.0, 2826340.0, 2826340.0, 2826340.0, 24494880.0]",0.0274036897959736,15.0
Shockwave Cannon M T5,SHIP_WEAPONS,5,"['Diamond', 'Hydrogen', 'Copper Ore', 'Iron Ore', 'Cinnabar Crystals', 'Vanadium Ore', 'Tungsten Ore', 'Carbon', 'Abyssal Chromite', 'Manganese Ore', 'Quartz Crystals', 'Neodymium', 'Silicon Crystal', 'Lumanite', 'Titanium Ore']","[14673438.0, 10163059.0, 11611562.0, 25264364.0, 17876646.0, 53629938.0, 53629938.0, 2826340.0, 7693920.0, 30775680.0, 2826340.0, 2826340.0, 2826340.0, 2826340.0, 24494880.0]",0.0274036897959736,15.0
Ammo CAP T1,SHIP_MODULES,1,"['Titanium Ore', 'Aluminum Ore', 'Vanadium Ore', 'Tungsten Ore', 'Abyssal Chromite', 'Boron Ore', 'Tenon Gas', 'Thermoplastic Resin', 'Zinc Ore', 'Iron Ore', 'Manganese Ore', 'Nitrogen', 'Neodymium', 'Copper Ore', 'Carbon', 'Tantalum Ore', 'Silicon Crystal', 'Lithium Ore', 'Amber Resin', 'Silica', 'Tin Ore', 'Gold Ore', 'Silver Ore', 'Platinum Ore', 'Rhodium Ore', 'Ochre Ore', 'Zirconium Ore', 'Quartz Crystals', 'Fluorine Gas', 'Germanium', 'Neural Coral Compounds', 'Raw Chisenic']","[101336832.0, 36205056.0, 43670016.0, 21835008.0, 11990592.0, 9704448.0, 18615744.0, 2332800.0, 5505408.0, 23001408.0, 47962368.0, 2939328.0, 2099520.0, 9331200.0, 2379456.0, 7464960.0, 40684032.0, 3639168.0, 2519424.0, 2239488.0, 1119744.0, 8957952.0, 2239488.0, 8957952.0, 8957952.0, 8957952.0, 8957952.0, 559872.0, 839808.0, 33592320.0, 100776960.0, 100776960.0]",0.0273526904718344,32.0
Passenger M T4,SHIP_MODULES,4,"['Iron Ore', 'Carbon', 'Hydrogen', 'Amber Resin', 'Nitrogen', 'Silica', 'Oxygen', 'Platinum Ore', 'Titanium Ore', 'Lumanite', 'Silicon Crystal', 'Argon', 'Boron Ore', 'Copper Ore', 'Quartz Crystals', 'Tenon Gas']","[2158592.0, 60186624.0, 17268736.0, 30220288.0, 29140992.0, 35616768.0, 25395200.0, 101580800.0, 76185600.0, 6348800.0, 8634368.0, 17268736.0, 34537472.0, 17268736.0, 12951552.0, 19427328.0]",0.0272609979686203,16.0
